position,item,sum_rank,avg_rank
1005,6383,27853,5570.6000
1006,7240,27857,5571.4000
1007,3413,27858,5571.6000
1008,2765,27876,5575.2000
1009,1631,27878,5575.6000
1010,3988,27878,5575.6000
1011,1404,27885,5577.0000
1012,7724,27886,5577.2000
1013,9462,27886,5577.2000
1014,2743,27889,5577.8000
1015,1099,27890,5578.0000
1016,8272,27892,5578.4000
1017,7337,27902,5580.4000
1018,1464,27905,5581.0000
1019,8271,27923,5584.6000
1020,8165,27931,5586.2000
1021,9585,27933,5586.6000
1022,8236,27936,5587.2000
1023,281,27943,5588.6000
1024,8089,27943,5588.6000
1025,8343,27958,5591.6000
1026,6349,27973,5594.6000
1027,8078,27973,5594.6000
1028,2411,27977,5595.4000
1029,4485,27978,5595.6000
1030,5946,27985,5597.0000
1031,7699,27986,5597.2000
1032,8200,27988,5597.6000
1033,9288,27990,5598.0000
1034,7236,27994,5598.8000
1035,7695,27994,5598.8000
1036,508,27997,5599.4000
1037,6914,28001,5600.2000
1038,6704,28024,5604.8000
1039,3649,28029,5605.8000
1040,8365,28031,5606.2000
1041,3704,28038,5607.6000
1042,9199,28038,5607.6000
1043,9850,28038,5607.6000
1044,6858,28042,5608.4000
1045,818,28051,5610.2000
1046,8323,28052,5610.4000
1047,3875,28055,5611.0000
1048,1053,28058,5611.6000
1049,8333,28062,5612.4000
1050,8489,28068,5613.6000
1051,476,28071,5614.2000
1052,4506,28075,5615.0000
1053,9049,28075,5615.0000
1054,109,28079,5615.8000
1055,6656,28082,5616.4000
1056,9772,28089,5617.8000
1057,5288,28094,5618.8000
1058,5547,28094,5618.8000
1059,403,28099,5619.8000
1060,4782,28101,5620.2000
1061,9558,28101,5620.2000
1062,881,28104,5620.8000
1063,5060,28105,5621.0000
1064,9133,28107,5621.4000
1065,1019,28108,5621.6000
1066,4895,28117,5623.4000
1067,6737,28118,5623.6000
1068,5462,28119,5623.8000
1069,615,28121,5624.2000
1070,3844,28127,5625.4000
1071,2512,28132,5626.4000
1072,1924,28134,5626.8000
1073,7113,28136,5627.2000
1074,8215,28137,5627.4000
1075,2383,28140,5628.0000
1076,6619,28141,5628.2000
1077,4395,28142,5628.4000
1078,196,28143,5628.6000
1079,1604,28154,5630.8000
1080,6049,28155,5631.0000
1081,2419,28170,5634.0000
1082,9301,28172,5634.4000
1083,9784,28183,5636.6000
1084,1886,28185,5637.0000
1085,5259,28188,5637.6000
1086,6550,28197,5639.4000
1087,2098,28206,5641.2000
1088,8521,28207,5641.4000
1089,8607,28207,5641.4000
1090,7128,28212,5642.4000
1091,4271,28214,5642.8000
1092,5840,28220,5644.0000
1093,2789,28222,5644.4000
1094,6199,28227,5645.4000
1095,8189,28230,5646.0000
1096,5736,28231,5646.2000
1097,7709,28236,5647.2000
1098,3307,28240,5648.0000
1099,7261,28240,5648.0000
1100,6962,28242,5648.4000
1101,6254,28245,5649.0000
1102,5391,28250,5650.0000
1103,2006,28264,5652.8000
1104,2677,28264,5652.8000
1105,8819,28267,5653.4000
1106,691,28268,5653.6000
1107,2467,28270,5654.0000
1108,3885,28270,5654.0000
1109,7381,28271,5654.2000
1110,5852,28284,5656.8000
1111,934,28288,5657.6000
1112,8488,28291,5658.2000
1113,1727,28292,5658.4000
1114,3435,28292,5658.4000
1115,2146,28294,5658.8000
1116,3190,28294,5658.8000
1117,4215,28298,5659.6000
1118,7741,28301,5660.2000
1119,290,28306,5661.2000
1120,7350,28310,5662.0000
1121,5341,28312,5662.4000
1122,9663,28317,5663.4000
1123,4407,28320,5664.0000
1124,4318,28323,5664.6000
1125,8300,28323,5664.6000
1126,1849,28328,5665.6000
1127,5417,28330,5666.0000
1128,9221,28331,5666.2000
1129,3972,28332,5666.4000
1130,9426,28342,5668.4000
1131,879,28344,5668.8000
1132,5786,28350,5670.0000
1133,3952,28352,5670.4000
1134,7765,28358,5671.6000
1135,1573,28362,5672.4000
1136,5148,28363,5672.6000
1137,7065,28372,5674.4000
1138,5004,28374,5674.8000
1139,8277,28376,5675.2000
1140,3664,28385,5677.0000
1141,9313,28391,5678.2000
1142,4999,28394,5678.8000
1143,3976,28402,5680.4000
1144,9465,28405,5681.0000
1145,7613,28410,5682.0000
1146,6136,28411,5682.2000
1147,6541,28414,5682.8000
1148,2341,28416,5683.2000
1149,7484,28416,5683.2000
1150,8826,28416,5683.2000
1151,895,28416,5683.2000
1152,6731,28420,5684.0000
1153,5823,28421,5684.2000
1154,1738,28423,5684.6000
1155,5682,28427,5685.4000
1156,8362,28437,5687.4000
1157,8023,28439,5687.8000
1158,2219,28448,5689.6000
1159,1472,28450,5690.0000
1160,1982,28452,5690.4000
1161,4399,28456,5691.2000
1162,1427,28457,5691.4000
1163,7076,28468,5693.6000
1164,8404,28470,5694.0000
1165,2829,28476,5695.2000
1166,6037,28477,5695.4000
1167,3005,28479,5695.8000
1168,9275,28480,5696.0000
1169,6469,28491,5698.2000
1170,8847,28501,5700.2000
1171,4501,28506,5701.2000
1172,7739,28507,5701.4000
1173,6088,28510,5702.0000
1174,1841,28512,5702.4000
1175,9817,28513,5702.6000
1176,2957,28514,5702.8000
1177,4664,28521,5704.2000
1178,3197,28523,5704.6000
1179,6221,28528,5705.6000
1180,1699,28530,5706.0000
1181,9754,28531,5706.2000
1182,5007,28534,5706.8000
1183,5917,28537,5707.4000
1184,2206,28541,5708.2000
1185,601,28548,5709.6000
1186,1104,28550,5710.0000
1187,4934,28551,5710.2000
1188,3107,28552,5710.4000
1189,2800,28561,5712.2000
1190,8358,28563,5712.6000
1191,8527,28566,5713.2000
1192,2050,28572,5714.4000
1193,6502,28581,5716.2000
1194,4442,28585,5717.0000
1195,7006,28586,5717.2000
1196,3076,28589,5717.8000
1197,8426,28590,5718.0000
1198,7902,28591,5718.2000
1199,5523,28593,5718.6000
1200,5896,28601,5720.2000
1201,3807,28602,5720.4000
1202,1739,28611,5722.2000
1203,9114,28611,5722.2000
1204,5558,28617,5723.4000
1205,711,28634,5726.8000
1206,8326,28642,5728.4000
1207,1405,28646,5729.2000
1208,7487,28647,5729.4000
1209,2989,28649,5729.8000
1210,9457,28650,5730.0000
1211,3140,28652,5730.4000
1212,9578,28657,5731.4000
1213,9967,28658,5731.6000
1214,3276,28660,5732.0000
1215,8749,28668,5733.6000
1216,7248,28669,5733.8000
1217,9410,28670,5734.0000
1218,1568,28675,5735.0000
1219,9762,28678,5735.6000
1220,6571,28683,5736.6000
1221,6633,28690,5738.0000
1222,8880,28694,5738.8000
1223,4429,28696,5739.2000
1224,8959,28699,5739.8000
1225,76,28702,5740.4000
1226,1805,28711,5742.2000
1227,4208,28715,5743.0000
1228,6655,28722,5744.4000
1229,6429,28724,5744.8000
1230,3380,28727,5745.4000
1231,5433,28729,5745.8000
1232,1407,28736,5747.2000
1233,8296,28736,5747.2000
1234,6070,28750,5750.0000
1235,7706,28750,5750.0000
1236,3931,28752,5750.4000
1237,4173,28752,5750.4000
1238,6851,28752,5750.4000
1239,7354,28759,5751.8000
1240,4003,28761,5752.2000
1241,5183,28763,5752.6000
1242,7467,28765,5753.0000
1243,7368,28766,5753.2000
1244,4135,28767,5753.4000
1245,2328,28769,5753.8000
1246,2532,28769,5753.8000
1247,6537,28770,5754.0000
1248,7244,28771,5754.2000
1249,8292,28771,5754.2000
1250,3048,28774,5754.8000
1251,587,28781,5756.2000
1252,1755,28788,5757.6000
1253,219,28790,5758.0000
1254,6409,28793,5758.6000
1255,9779,28799,5759.8000
1256,1044,28800,5760.0000
1257,240,28803,5760.6000
1258,2409,28811,5762.2000
1259,542,28814,5762.8000
1260,580,28814,5762.8000
1261,5699,28822,5764.4000
1262,3291,28825,5765.0000
1263,3273,28831,5766.2000
1264,2439,28833,5766.6000
1265,2386,28838,5767.6000
1266,6603,28838,5767.6000
1267,7405,28838,5767.6000
1268,793,28839,5767.8000
1269,950,28848,5769.6000
1270,532,28853,5770.6000
1271,8053,28856,5771.2000
1272,550,28859,5771.8000
1273,6636,28866,5773.2000
1274,9291,28872,5774.4000
1275,2179,28874,5774.8000
1276,7267,28874,5774.8000
1277,7862,28878,5775.6000
1278,2572,28882,5776.4000
1279,803,28883,5776.6000
1280,9432,28884,5776.8000
1281,3618,28886,5777.2000
1282,5404,28887,5777.4000
1283,6006,28890,5778.0000
1284,264,28897,5779.4000
1285,5827,28897,5779.4000
1286,8737,28899,5779.8000
1287,3196,28901,5780.2000
1288,7238,28902,5780.4000
1289,7157,28905,5781.0000
1290,546,28906,5781.2000
1291,5510,28907,5781.4000
1292,5563,28907,5781.4000
1293,8287,28908,5781.6000
1294,6093,28909,5781.8000
1295,6530,28910,5782.0000
1296,4422,28911,5782.2000
1297,8457,28911,5782.2000
1298,8490,28915,5783.0000
1299,1153,28918,5783.6000
1300,728,28919,5783.8000
1301,5702,28922,5784.4000
1302,1445,28924,5784.8000
1303,3072,28926,5785.2000
1304,6986,28926,5785.2000
1305,9209,28926,5785.2000
1306,7427,28932,5786.4000
1307,733,28933,5786.6000
1308,3712,28938,5787.6000
1309,5338,28938,5787.6000
1310,1382,28942,5788.4000
1311,3668,28942,5788.4000
1312,9347,28944,5788.8000
1313,7693,28947,5789.4000
1314,302,28949,5789.8000
1315,4898,28949,5789.8000
1316,6413,28949,5789.8000
1317,2917,28950,5790.0000
1318,4626,28952,5790.4000
1319,5691,28959,5791.8000
1320,700,28962,5792.4000
1321,7399,28967,5793.4000
1322,4750,28969,5793.8000
1323,3692,28972,5794.4000
1324,3892,28977,5795.4000
1325,8676,28977,5795.4000
1326,2556,28979,5795.8000
1327,4854,28985,5797.0000
1328,52,28994,5798.8000
1329,7100,29013,5802.6000
1330,5593,29017,5803.4000
1331,5881,29024,5804.8000
1332,2129,29025,5805.0000
1333,1913,29028,5805.6000
1334,4462,29042,5808.4000
1335,4132,29043,5808.6000
1336,1840,29044,5808.8000
1337,6434,29044,5808.8000
1338,8668,29045,5809.0000
1339,4733,29048,5809.6000
1340,6365,29050,5810.0000
1341,4696,29052,5810.4000
1342,1260,29056,5811.2000
1343,1015,29058,5811.6000
1344,6220,29071,5814.2000
1345,5361,29074,5814.8000
1346,9296,29076,5815.2000
1347,1901,29077,5815.4000
1348,2678,29079,5815.8000
1349,1652,29080,5816.0000
1350,3003,29081,5816.2000
1351,5291,29085,5817.0000
1352,60,29093,5818.6000
1353,9693,29095,5819.0000
1354,2506,29098,5819.6000
1355,6276,29104,5820.8000
1356,2580,29106,5821.2000
1357,5570,29106,5821.2000
1358,2525,29122,5824.4000
1359,500,29125,5825.0000
1360,7183,29126,5825.2000
1361,8072,29131,5826.2000
1362,2785,29135,5827.0000
1363,333,29139,5827.8000
1364,311,29143,5828.6000
1365,8957,29145,5829.0000
1366,3733,29157,5831.4000
1367,6408,29157,5831.4000
1368,8484,29163,5832.6000
1369,3907,29166,5833.2000
1370,6332,29172,5834.4000
1371,3913,29177,5835.4000
1372,2997,29178,5835.6000
1373,5424,29178,5835.6000
1374,6417,29180,5836.0000
1375,1906,29183,5836.6000
1376,225,29185,5837.0000
1377,3883,29187,5837.4000
1378,1598,29192,5838.4000
1379,5306,29193,5838.6000
1380,3512,29195,5839.0000
1381,1339,29200,5840.0000
1382,8641,29204,5840.8000
1383,1676,29205,5841.0000
1384,3128,29205,5841.0000
1385,7369,29210,5842.0000
1386,9929,29222,5844.4000
1387,1523,29226,5845.2000
1388,5026,29226,5845.2000
1389,9549,29229,5845.8000
1390,3460,29235,5847.0000
1391,2950,29236,5847.2000
1392,5697,29251,5850.2000
1393,8441,29252,5850.4000
1394,2068,29253,5850.6000
1395,3937,29272,5854.4000
1396,3425,29274,5854.8000
1397,2975,29283,5856.6000
1398,2053,29286,5857.2000
1399,1529,29287,5857.4000
1400,2808,29289,5857.8000
1401,7588,29291,5858.2000
1402,9091,29294,5858.8000
1403,4739,29295,5859.0000
1404,3001,29300,5860.0000
1405,3484,29314,5862.8000
1406,8116,29314,5862.8000
1407,236,29318,5863.6000
1408,2888,29319,5863.8000
1409,4082,29321,5864.2000
1410,5446,29322,5864.4000
1411,7684,29329,5865.8000
1412,9077,29329,5865.8000
1413,2591,29338,5867.6000
1414,7755,29338,5867.6000
1415,8625,29341,5868.2000
1416,5494,29343,5868.6000
1417,8918,29347,5869.4000
1418,970,29349,5869.8000
1419,377,29351,5870.2000
1420,3351,29357,5871.4000
1421,7186,29358,5871.6000
1422,4821,29369,5873.8000
1423,6796,29369,5873.8000
1424,3314,29376,5875.2000
1425,3526,29376,5875.2000
1426,3133,29377,5875.4000
1427,3763,29379,5875.8000
1428,3903,29381,5876.2000
1429,4322,29387,5877.4000
1430,53,29388,5877.6000
1431,1498,29390,5878.0000
1432,8194,29390,5878.0000
1433,5217,29391,5878.2000
1434,9618,29391,5878.2000
1435,9017,29393,5878.6000
1436,8317,29397,5879.4000
1437,4283,29404,5880.8000
1438,1333,29408,5881.6000
1439,9873,29408,5881.6000
1440,4703,29416,5883.2000
1441,1674,29418,5883.6000
1442,4651,29418,5883.6000
1443,1059,29420,5884.0000
1444,2544,29425,5885.0000
1445,5232,29431,5886.2000
1446,7950,29431,5886.2000
1447,2280,29438,5887.6000
1448,7069,29453,5890.6000
1449,1903,29455,5891.0000
1450,9117,29458,5891.6000
1451,7055,29459,5891.8000
1452,4850,29460,5892.0000
1453,1594,29461,5892.2000
1454,6145,29461,5892.2000
1455,7740,29464,5892.8000
1456,8040,29471,5894.2000
1457,4291,29474,5894.8000
1458,251,29481,5896.2000
1459,7037,29488,5897.6000
1460,9373,29490,5898.0000
1461,1993,29494,5898.8000
1462,6447,29495,5899.0000
1463,4831,29496,5899.2000
1464,5598,29498,5899.6000
1465,7018,29499,5899.8000
1466,2442,29502,5900.4000
1467,4027,29503,5900.6000
1468,6491,29511,5902.2000
1469,6734,29517,5903.4000
1470,2350,29520,5904.0000
1471,2264,29522,5904.4000
1472,5134,29527,5905.4000
1473,7379,29530,5906.0000
1474,5733,29532,5906.4000
1475,114,29533,5906.6000
1476,1072,29534,5906.8000
1477,9682,29534,5906.8000
1478,7282,29535,5907.0000
1479,2493,29538,5907.6000
1480,3172,29538,5907.6000
1481,3178,29541,5908.2000
1482,5883,29545,5909.0000
1483,737,29549,5909.8000
1484,1185,29560,5912.0000
1485,9031,29560,5912.0000
1486,1999,29563,5912.6000
1487,3674,29566,5913.2000
1488,7199,29567,5913.4000
1489,2444,29577,5915.4000
1490,9501,29581,5916.2000
1491,448,29587,5917.4000
1492,4383,29592,5918.4000
1493,1465,29593,5918.6000
1494,2243,29594,5918.8000
1495,1284,29597,5919.4000
1496,1883,29605,5921.0000
1497,7812,29606,5921.2000
1498,4257,29608,5921.6000
1499,5694,29608,5921.6000
1500,7068,29608,5921.6000
1501,5923,29612,5922.4000
1502,6462,29612,5922.4000
1503,3029,29619,5923.8000
1504,3432,29619,5923.8000
1505,5557,29623,5924.6000
1506,6216,29623,5924.6000
1507,9711,29623,5924.6000
1508,5925,29624,5924.8000
1509,687,29625,5925.0000
1510,9075,29626,5925.2000
1511,5303,29631,5926.2000
1512,5604,29648,5929.6000
1513,5643,29649,5929.8000
1514,3606,29650,5930.0000
1515,8384,29652,5930.4000
1516,2429,29653,5930.6000
1517,5286,29657,5931.4000
1518,6045,29657,5931.4000
1519,6075,29658,5931.6000
1520,9336,29658,5931.6000
1521,7553,29668,5933.6000
1522,992,29669,5933.8000
1523,6533,29672,5934.4000
1524,4685,29674,5934.8000
1525,3781,29675,5935.0000
1526,3981,29676,5935.2000
1527,9480,29679,5935.8000
1528,6824,29680,5936.0000
1529,5772,29681,5936.2000
1530,3958,29687,5937.4000
1531,997,29694,5938.8000
1532,3364,29701,5940.2000
1533,7823,29704,5940.8000
1534,5870,29705,5941.0000
1535,4308,29708,5941.6000
1536,760,29712,5942.4000
1537,9124,29712,5942.4000
1538,282,29713,5942.6000
1539,7891,29713,5942.6000
1540,6667,29715,5943.0000
1541,1361,29717,5943.4000
1542,7126,29719,5943.8000
1543,8275,29723,5944.6000
1544,1680,29726,5945.2000
1545,1909,29727,5945.4000
1546,1610,29730,5946.0000
1547,9671,29742,5948.4000
1548,6370,29744,5948.8000
1549,3047,29756,5951.2000
1550,9619,29756,5951.2000
1551,8007,29759,5951.8000
1552,1166,29763,5952.6000
1553,8781,29764,5952.8000
1554,8361,29765,5953.0000
1555,6733,29769,5953.8000
1556,9690,29770,5954.0000
1557,4180,29771,5954.2000
1558,4341,29777,5955.4000
1559,9328,29777,5955.4000
1560,2744,29779,5955.8000
1561,978,29786,5957.2000
1562,825,29794,5958.8000
1563,9383,29795,5959.0000
1564,8814,29799,5959.8000
1565,3325,29802,5960.4000
1566,5651,29802,5960.4000
1567,7449,29807,5961.4000
1568,6662,29808,5961.6000
1569,1775,29816,5963.2000
1570,1721,29819,5963.8000
1571,3036,29822,5964.4000
1572,4093,29824,5964.8000
1573,6457,29826,5965.2000
1574,9596,29827,5965.4000
1575,7870,29830,5966.0000
1576,8637,29832,5966.4000
1577,4201,29837,5967.4000
1578,5226,29838,5967.6000
1579,1467,29840,5968.0000
1580,8628,29841,5968.2000
1581,218,29856,5971.2000
1582,4353,29857,5971.4000
1583,5121,29857,5971.4000
1584,5127,29868,5973.6000
1585,4880,29870,5974.0000
1586,2936,29880,5976.0000
1587,8573,29893,5978.6000
1588,4792,29897,5979.4000
1589,7135,29899,5979.8000
1590,475,29902,5980.4000
1591,3516,29903,5980.6000
1592,7674,29905,5981.0000
1593,5359,29907,5981.4000
1594,6152,29910,5982.0000
1595,6944,29912,5982.4000
1596,7494,29915,5983.0000
1597,1714,29916,5983.2000
1598,269,29919,5983.8000
1599,2276,29920,5984.0000
1600,9939,29921,5984.2000
1601,1545,29924,5984.8000
1602,4901,29924,5984.8000
1603,5221,29924,5984.8000
1604,1012,29926,5985.2000
1605,8077,29927,5985.4000
1606,7971,29929,5985.8000
1607,9437,29929,5985.8000
1608,8577,29931,5986.2000
1609,1668,29933,5986.6000
1610,75,29934,5986.8000
1611,7728,29934,5986.8000
1612,3760,29936,5987.2000
1613,2238,29939,5987.8000
1614,9335,29941,5988.2000
1615,7171,29945,5989.0000
1616,1956,29955,5991.0000
1617,6018,29955,5991.0000
1618,3572,29957,5991.4000
1619,2631,29958,5991.6000
1620,6421,29965,5993.0000
1621,1878,29968,5993.6000
1622,9701,29969,5993.8000
1623,9895,29979,5995.8000
1624,8342,29981,5996.2000
1625,1002,29984,5996.8000
1626,7468,29984,5996.8000
1627,6179,29986,5997.2000
1628,5271,29990,5998.0000
1629,3415,29994,5998.8000
1630,6499,29997,5999.4000
1631,9890,29997,5999.4000
1632,1951,29999,5999.8000
1633,5748,30004,6000.8000
1634,5473,30008,6001.6000
1635,1245,30017,6003.4000
1636,1633,30028,6005.6000
1637,2555,30029,6005.8000
1638,5414,30035,6007.0000
1639,5442,30035,6007.0000
1640,974,30040,6008.0000
1641,5633,30043,6008.6000
1642,8724,30043,6008.6000
1643,5764,30045,6009.0000
1644,9862,30047,6009.4000
1645,4107,30057,6011.4000
1646,1484,30068,6013.6000
1647,5929,30069,6013.8000
1648,2598,30070,6014.0000
1649,9388,30070,6014.0000
1650,7477,30071,6014.2000
1651,3701,30072,6014.4000
1652,6387,30073,6014.6000
1653,9858,30078,6015.6000
1654,842,30079,6015.8000
1655,1809,30080,6016.0000
1656,5913,30081,6016.2000
1657,7790,30083,6016.6000
1658,862,30083,6016.6000
1659,6573,30084,6016.8000
1660,5893,30085,6017.0000
1661,9423,30100,6020.0000
1662,5056,30102,6020.4000
1663,7200,30103,6020.6000
1664,3157,30110,6022.0000
1665,799,30114,6022.8000
1666,2060,30116,6023.2000
1667,5594,30124,6024.8000
1668,7416,30124,6024.8000
1669,2868,30125,6025.0000
1670,6008,30125,6025.0000
1671,8973,30125,6025.0000
1672,6000,30129,6025.8000
1673,7508,30129,6025.8000
1674,4799,30130,6026.0000
1675,1034,30132,6026.4000
1676,2673,30133,6026.6000
1677,8199,30134,6026.8000
1678,9234,30136,6027.2000
1679,2972,30140,6028.0000
1680,6712,30147,6029.4000
1681,5545,30157,6031.4000
1682,5947,30158,6031.6000
1683,6834,30161,6032.2000
1684,1285,30162,6032.4000
1685,6060,30168,6033.6000
1686,5419,30174,6034.8000
1687,6738,30176,6035.2000
1688,2189,30177,6035.4000
1689,6428,30187,6037.4000
1690,8844,30187,6037.4000
1691,6575,30188,6037.6000
1692,3324,30193,6038.6000
1693,6816,30193,6038.6000
1694,87,30193,6038.6000
1695,9416,30202,6040.4000
1696,7575,30203,6040.6000
1697,8632,30203,6040.6000
1698,5808,30204,6040.8000
1699,5076,30208,6041.6000
1700,6375,30209,6041.8000
1701,3381,30210,6042.0000
1702,9953,30211,6042.2000
1703,8162,30220,6044.0000
1704,5253,30223,6044.6000
1705,5289,30223,6044.6000
1706,472,30227,6045.4000
1707,7289,30228,6045.6000
1708,7436,30229,6045.8000
1709,2945,30230,6046.0000
1710,529,30230,6046.0000
1711,6449,30238,6047.6000
1712,5426,30240,6048.0000
1713,7643,30242,6048.4000
1714,9469,30245,6049.0000
1715,9499,30249,6049.8000
1716,779,30256,6051.2000
1717,7275,30257,6051.4000
1718,505,30264,6052.8000
1719,407,30270,6054.0000
1720,6121,30274,6054.8000
1721,1018,30275,6055.0000
1722,5629,30275,6055.0000
1723,3400,30276,6055.2000
1724,1061,30283,6056.6000
1725,6522,30285,6057.0000
1726,203,30287,6057.4000
1727,6668,30290,6058.0000
1728,4124,30299,6059.8000
1729,4185,30303,6060.6000
1730,7283,30306,6061.2000
1731,9035,30307,6061.4000
1732,2967,30308,6061.6000
1733,7413,30309,6061.8000
1734,8555,30309,6061.8000
1735,353,30311,6062.2000
1736,5383,30315,6063.0000
1737,3436,30316,6063.2000
1738,6674,30318,6063.6000
1739,1332,30320,6064.0000
1740,4674,30321,6064.2000
1741,3018,30329,6065.8000
1742,4573,30331,6066.2000
1743,7602,30348,6069.6000
1744,592,30350,6070.0000
1745,1502,30353,6070.6000
1746,1735,30362,6072.4000
1747,9251,30367,6073.4000
1748,2597,30368,6073.6000
1749,5860,30369,6073.8000
1750,4762,30372,6074.4000
1751,7219,30372,6074.4000
1752,6119,30378,6075.6000
1753,9196,30378,6075.6000
1754,8008,30385,6077.0000
1755,658,30393,6078.6000
1756,3808,30394,6078.8000
1757,1308,30396,6079.2000
1758,1763,30396,6079.2000
1759,2108,30399,6079.8000
1760,9744,30399,6079.8000
1761,5773,30401,6080.2000
1762,3235,30405,6081.0000
1763,5553,30406,6081.2000
1764,9235,30411,6082.2000
1765,1729,30412,6082.4000
1766,7676,30416,6083.2000
1767,7030,30417,6083.4000
1768,6426,30418,6083.6000
1769,2320,30419,6083.8000
1770,976,30421,6084.2000
1771,4959,30435,6087.0000
1772,9573,30442,6088.4000
1773,4701,30447,6089.4000
1774,5968,30451,6090.2000
1775,1167,30454,6090.8000
1776,638,30455,6091.0000
1777,4151,30467,6093.4000
1778,4207,30467,6093.4000
1779,1165,30471,6094.2000
1780,257,30473,6094.6000
